"oftcode","boroughname","onstreetna","fromstreet","tostreetna","inspection","systemrating"
"226730259520270420","Bronx","EAST 169 STREET","PROSPECT AVENUE","UNION AVENUE","2023-12-08T00:00:00.000","6.5"
"226730259520270420","Bronx","EAST 169 STREET","PROSPECT AVENUE","UNION AVENUE","2025-01-15T00:00:00.000","4.53"
"226730259520270420","Bronx","EAST 169 STREET","PROSPECT AVENUE","UNION AVENUE","2026-01-14T00:00:00.000","4.45"
"226730269020270420","Bronx","EAST 169 STREET","TINTON AVENUE","UNION AVENUE","2018-03-20T00:00:00.000","9.11"
"226730269020270420","Bronx","EAST 169 STREET","TINTON AVENUE","UNION AVENUE","2018-08-27T00:00:00.000","9.03"
"226730269020270420","Bronx","EAST 169 STREET","TINTON AVENUE","UNION AVENUE","2019-09-13T00:00:00.000","6.45"
"226730269020270420","Bronx","EAST 169 STREET","TINTON AVENUE","UNION AVENUE","2021-05-03T00:00:00.000","7.15"
"226730269020270420","Bronx","EAST 169 STREET","TINTON AVENUE","UNION AVENUE","2021-10-08T00:00:00.000","7.37"
"226730269020270420","Bronx","EAST 169 STREET","TINTON AVENUE","UNION AVENUE","2022-12-20T00:00:00.000","7.63"
"226730269020270420","Bronx","EAST 169 STREET","TINTON AVENUE","UNION AVENUE","2023-12-08T00:00:00.000","6.85"
"226730269020270420","Bronx","EAST 169 STREET","TINTON AVENUE","UNION AVENUE","2025-01-15T00:00:00.000","4.49"
"226730269020270420","Bronx","EAST 169 STREET","TINTON AVENUE","UNION AVENUE","2026-01-14T00:00:00.000","5.52"
"230120210520236720","Bronx","EDISON AVENUE","BARKLEY AVENUE","GREENE PLACE","2018-09-14T00:00:00.000","6.3"
"230120210520236720","Bronx","EDISON AVENUE","BARKLEY AVENUE","GREENE PLACE","2019-10-11T00:00:00.000","7.14"
"230120210520236720","Bronx","EDISON AVENUE","BARKLEY AVENUE","GREENE PLACE","2021-06-28T00:00:00.000","6.33"
"230120210520236720","Bronx","EDISON AVENUE","BARKLEY AVENUE","GREENE PLACE","2021-07-19T00:00:00.000","5.58"
"230120210520236720","Bronx","EDISON AVENUE","BARKLEY AVENUE","GREENE PLACE","2022-07-23T00:00:00.000","5.43"
"230120210520236720","Bronx","EDISON AVENUE","BARKLEY AVENUE","GREENE PLACE","2023-08-14T00:00:00.000","3.96"
"230120210520236720","Bronx","EDISON AVENUE","BARKLEY AVENUE","GREENE PLACE","2024-08-12T00:00:00.000","5.29"
"230120210520236720","Bronx","EDISON AVENUE","BARKLEY AVENUE","GREENE PLACE","2025-08-19T00:00:00.000","4.85"
"230120210520236720","Bronx","EDISON AVENUE","BARKLEY AVENUE","GREENE PLACE","2026-07-08T00:00:00.000","5.24"
"230120210520265060","Bronx","EDISON AVENUE","BARKLEY AVENUE","SOMMER PLACE","2018-09-14T00:00:00.000","7.95"
"230120210520265060","Bronx","EDISON AVENUE","BARKLEY AVENUE","SOMMER PLACE","2019-10-11T00:00:00.000","8.59"
"230120210520265060","Bronx","EDISON AVENUE","BARKLEY AVENUE","SOMMER PLACE","2021-06-28T00:00:00.000","7.3"
"230120210520265060","Bronx","EDISON AVENUE","BARKLEY AVENUE","SOMMER PLACE","2021-07-19T00:00:00.000","6.18"
"230120210520265060","Bronx","EDISON AVENUE","BARKLEY AVENUE","SOMMER PLACE","2022-07-23T00:00:00.000","6.99"
"230120210520265060","Bronx","EDISON AVENUE","BARKLEY AVENUE","SOMMER PLACE","2023-08-14T00:00:00.000","5.74"
"230120210520265060","Bronx","EDISON AVENUE","BARKLEY AVENUE","SOMMER PLACE","2024-08-12T00:00:00.000","6.9"
"230120210520265060","Bronx","EDISON AVENUE","BARKLEY AVENUE","SOMMER PLACE","2025-08-19T00:00:00.000","7.14"
"230120210520265060","Bronx","EDISON AVENUE","BARKLEY AVENUE","SOMMER PLACE","2026-07-08T00:00:00.000","6.81"
"230120215920256320","Bronx","EDISON AVENUE","BRUCKNER BOULEVARD","OTIS AVENUE","2018-09-14T00:00:00.000","9.83"
"230120215920256320","Bronx","EDISON AVENUE","BRUCKNER BOULEVARD","OTIS AVENUE","2019-10-11T00:00:00.000","9.01"
"230120215920256320","Bronx","EDISON AVENUE","BRUCKNER BOULEVARD","OTIS AVENUE","2021-06-28T00:00:00.000","9.83"
"230120215920256320","Bronx","EDISON AVENUE","BRUCKNER BOULEVARD","OTIS AVENUE","2021-07-19T00:00:00.000","6.81"
"230120215920256320","Bronx","EDISON AVENUE","BRUCKNER BOULEVARD","OTIS AVENUE","2022-07-23T00:00:00.000","6.99"
"230120215920256320","Bronx","EDISON AVENUE","BRUCKNER BOULEVARD","OTIS AVENUE","2023-08-14T00:00:00.000","6.45"
"230120215920256320","Bronx","EDISON AVENUE","BRUCKNER BOULEVARD","OTIS AVENUE","2024-08-12T00:00:00.000","7.05"
"230120215920256320","Bronx","EDISON AVENUE","BRUCKNER BOULEVARD","OTIS AVENUE","2025-08-19T00:00:00.000","5.65"
"230120215920256320","Bronx","EDISON AVENUE","BRUCKNER BOULEVARD","OTIS AVENUE","2026-07-08T00:00:00.000","3.72"
"230120236720256320","Bronx","EDISON AVENUE","GREENE PLACE","OTIS AVENUE","2018-09-14T00:00:00.000","7.8"
"230120236720256320","Bronx","EDISON AVENUE","GREENE PLACE","OTIS AVENUE","2019-10-11T00:00:00.000","7.99"
"230120236720256320","Bronx","EDISON AVENUE","GREENE PLACE","OTIS AVENUE","2021-06-28T00:00:00.000","9.84"
"230120236720256320","Bronx","EDISON AVENUE","GREENE PLACE","OTIS AVENUE","2021-07-19T00:00:00.000","6.99"
"230120236720256320","Bronx","EDISON AVENUE","GREENE PLACE","OTIS AVENUE","2022-07-23T00:00:00.000","7.24"
"230120236720256320","Bronx","EDISON AVENUE","GREENE PLACE","OTIS AVENUE","2023-08-14T00:00:00.000","5.88"
"230120236720256320","Bronx","EDISON AVENUE","GREENE PLACE","OTIS AVENUE","2024-08-12T00:00:00.000","5.8"
"230120236720256320","Bronx","EDISON AVENUE","GREENE PLACE","OTIS AVENUE","2025-08-19T00:00:00.000","5.94"
"230120236720256320","Bronx","EDISON AVENUE","GREENE PLACE","OTIS AVENUE","2026-07-08T00:00:00.000","4.65"
"230120245120265060","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SOMMER PLACE","2018-09-14T00:00:00.000","9.83"
"230120245120265060","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SOMMER PLACE","2019-10-11T00:00:00.000","9.93"
"230120245120265060","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SOMMER PLACE","2021-06-28T00:00:00.000","9.83"
"230120245120265060","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SOMMER PLACE","2021-07-19T00:00:00.000","9.11"
"230120245120265060","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SOMMER PLACE","2022-07-23T00:00:00.000","6.18"
"230120245120265060","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SOMMER PLACE","2023-08-14T00:00:00.000","5.29"
"230120245120265060","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SOMMER PLACE","2024-08-12T00:00:00.000","6.85"
"230120245120265060","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SOMMER PLACE","2025-08-19T00:00:00.000","6.18"
"230120245120265060","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SOMMER PLACE","2026-07-08T00:00:00.000","6.04"
"230120245120267400","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SULLIVAN PLACE","2018-09-14T00:00:00.000","6.81"
"230120245120267400","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SULLIVAN PLACE","2019-10-11T00:00:00.000","7.62"
"230120245120267400","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SULLIVAN PLACE","2021-06-28T00:00:00.000","6.87"
"230120245120267400","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SULLIVAN PLACE","2021-07-19T00:00:00.000","8.05"
"230120245120267400","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SULLIVAN PLACE","2022-07-23T00:00:00.000","9.38"
"230120245120267400","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SULLIVAN PLACE","2023-08-14T00:00:00.000","9.2"
"230120245120267400","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SULLIVAN PLACE","2024-08-12T00:00:00.000","7.62"
"230120245120267400","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SULLIVAN PLACE","2025-08-19T00:00:00.000","6.69"
"230120245120267400","Bronx","EDISON AVENUE","LAFAYETTE AVENUE","SULLIVAN PLACE","2026-07-08T00:00:00.000","7.3"
"232020219820223820","Bronx","FAIRMOUNT AVENUE","CLARENCE AVENUE","DEAN AVENUE","2018-09-14T00:00:00.000","9.93"
"232020219820223820","Bronx","FAIRMOUNT AVENUE","CLARENCE AVENUE","DEAN AVENUE","2019-10-11T00:00:00.000","9.93"
"232020219820223820","Bronx","FAIRMOUNT AVENUE","CLARENCE AVENUE","DEAN AVENUE","2021-06-28T00:00:00.000","10.0"
"232020219820223820","Bronx","FAIRMOUNT AVENUE","CLARENCE AVENUE","DEAN AVENUE","2021-07-20T00:00:00.000","9.4"
"232020219820223820","Bronx","FAIRMOUNT AVENUE","CLARENCE AVENUE","DEAN AVENUE","2022-07-23T00:00:00.000","9.84"
"232020219820223820","Bronx","FAIRMOUNT AVENUE","CLARENCE AVENUE","DEAN AVENUE","2023-08-17T00:00:00.000","9.54"
"232020219820223820","Bronx","FAIRMOUNT AVENUE","CLARENCE AVENUE","DEAN AVENUE","2024-08-12T00:00:00.000","5.29"
"232020219820223820","Bronx","FAIRMOUNT AVENUE","CLARENCE AVENUE","DEAN AVENUE","2025-08-19T00:00:00.000","6.85"
"232020219820223820","Bronx","FAIRMOUNT AVENUE","CLARENCE AVENUE","DEAN AVENUE","2026-07-10T00:00:00.000","6.04"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2019-11-28T00:00:00.000","8.47"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2019-11-28T00:00:00.000","9.14"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2019-11-28T00:00:00.000","6.15"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2019-11-28T00:00:00.000","8.32"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2021-12-22T00:00:00.000","6.06"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2021-12-22T00:00:00.000","7.96"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2021-12-22T00:00:00.000","5.2"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2023-03-28T00:00:00.000","9.93"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2023-06-09T00:00:00.000","10.0"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2023-10-12T00:00:00.000","9.19"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2023-10-12T00:00:00.000","10.0"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2023-10-13T00:00:00.000","10.0"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2023-10-13T00:00:00.000","10.0"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2024-12-02T00:00:00.000","9.93"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2025-01-15T00:00:00.000","10.0"
"236420226940252720","Bronx","GRAND CONCOURSE","EAST 176 STREET","MT HOPE PLACE","2026-08-10T00:00:00.000","9.83"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2018-03-14T00:00:00.000","9.11"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2019-11-28T00:00:00.000","5.58"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2019-11-28T00:00:00.000","8.71"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2021-11-15T00:00:00.000","9.49"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2021-11-15T00:00:00.000","9.33"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2023-03-28T00:00:00.000","9.93"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2023-10-12T00:00:00.000","10.0"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2023-10-13T00:00:00.000","9.19"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2025-01-14T00:00:00.000","9.19"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2025-01-15T00:00:00.000","10.0"
"236420227060229120","Bronx","GRAND CONCOURSE","EAST 180 STREET","EAST BURNSIDE AVENUE","2026-08-10T00:00:00.000","9.83"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2019-11-28T00:00:00.000","9.93"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2019-11-28T00:00:00.000","7.96"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2021-11-15T00:00:00.000","9.93"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2021-11-15T00:00:00.000","9.93"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2022-01-18T00:00:00.000","7.09"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2023-03-07T00:00:00.000","5.5"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2023-06-09T00:00:00.000","10.0"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2023-06-09T00:00:00.000","10.0"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2023-10-12T00:00:00.000","10.0"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2023-10-12T00:00:00.000","10.0"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2023-10-12T00:00:00.000","10.0"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2025-01-14T00:00:00.000","10.0"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2025-01-15T00:00:00.000","10.0"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2025-01-15T00:00:00.000","10.0"
"236420227090227120","Bronx","GRAND CONCOURSE","EAST 181 STREET","EAST 182 STREET","2026-08-10T00:00:00.000","9.93"
"236420227180232520","Bronx","GRAND CONCOURSE","EAST 184 STREET","FIELD PLACE","2018-03-14T00:00:00.000","9.93"
"236420227180232520","Bronx","GRAND CONCOURSE","EAST 184 STREET","FIELD PLACE","2019-11-28T00:00:00.000","9.69"
"236420227180232520","Bronx","GRAND CONCOURSE","EAST 184 STREET","FIELD PLACE","2019-11-28T00:00:00.000","9.59"
